DATE,SITE,EXCAVATION,HOABINHIAN,FLAKE_TYPE,MASS__G_,MAX_LENGTH,BLOCK_LENG,PERC_LENTH,PROX_WIDTH,MED_WIDTH_,DIST_WIDTH,PROX_THICK,MED_THICKN,DISTALNESS,DIST_THICK,DISTALNES2,PLAT_WIDTH,PLAT_THICK,INT_PLAT_A,EXT_PLAT_A,PLAT_SURFA,OVERHANG_R,INITIATION,BULB_OF_PE,ERAILURE_S,TERMINATIO,RAW_MATERI,DORSAL_COR,PLATFORM_C,DORSAL_SCA,PARALLEL_S,DORSAL_TER,ABERRANT_T,ROTATIONS,CORTEX_LOC,PLAT_PREPA,NON_PLAT_C,LONGEST_FA,FS1_LENGTH,FS1_PROX_W,FS1_MED_WI,FS1_DIST_W,FS1_PLAT_A,FS1_TERMIN,FS2_LENGTH,FS2_PROX_W,FS2_MED_WI,FS2_DIST_W,FS2_PLAT_A,FS2_TERMIN,FS3_LENGTH,FS3_PROX_W,FS3_MED__W,FS3_DIST_W,FS3_PLAT_A,FS3_TERMIN,FS4_LENGTH,FS4_PROX_W,FS4_MED_WI,FS4_DIST_W,FS4_PLAT_A,FS4_TERMIN,FS5_LENGTH,FS5_PROX_W,FS5_MED_WI,FS5_DIST_W,FS5_PLAT_A,FS5_TERMIN,SQUARE,HAPP_BAG,ARTEFACT_C,S1_INVAS,S1_ANGLE,S2_INVAS,S2_ANGLE,S3_INVAS,S3_ANGLE,S4_INVAS,S4_ANGLE,S5_INVAS,S5_ANGLE,S6_INVAS,S6_ANGLE,S7_INVAS,S7_ANGLE,S8_INVAS,S9_INVAS,S9_ANGLE,S10_INVAS,S10_ANGLE,S12_INVAS,S12_ANGLE,S14_INVAS,S14_ANGLE,S16_INVAS,S16_ANGLE,S15_INVAS,S15_ANGLE,S13_INVAS,S13_ANGLE,S11_INVAS,S11_ANGLE,S8_ANGLE,S1_DEPTH,S2_DEPTH,S3_DEPTH,S4_DEPTH,S5_DEPTH,S6_DEPTH,S7_DEPTH,S8_DEPTH,S9_DEPTH,S10_DEPTH,S11_DEPTH,S12_DEPTH,S13_DEPTH,S14_DEPTH,S15_DEPTH,S16_DEPTH,RETOUCH1_L,RETOUCH2_L,RETOUCH3_L,TOTAL_PERI,R6_DEPTH_O,R3_RETOUCH,SCARS,TERMINATI2,RECENT_DAM,NON_CONCHO,HAPP_ARTEF,COMMENTS__,S1_T1,S1_T2,S2_T1,S2_T2,S4_T1,S4_T2,S6_T1,S6_T2,S8_T1,S8_T2,S7_T1,S7_T2,S5_T1,S5_T2,S3_T1,S3_T2,S9_T1,S9_T2,S10_T1,S10_T2,S12_T1,S12_T2,S14_T1,S14_T2,S16_T1,S16_T2,S15_T1,S15_T2,S13_T1,S13_T2,S11_T1,S11_T2
6/1/2005,Tham Lod,19,,,279.70,,,117.86,56.86,62.05,42.58,19.20,35.97,64.53,16.52,,50.57,35.68,,,,,,,,,Quartzite,,100.00,,1.00,,2.00,0.00,,Absent,50,117.85,43.45,24.00,20.99,11.17,120.00,Step,26.10,13.12,9.22,7.81,130.00,Step,,,,,,,,,,,,,,,,,,,s23w10nwq2,119,Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,No,Present,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,366.16,,,,,,,,,,,,,,,,,,,,,,Rd qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1119,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,39.55,,,15.70,26.11,22.90,22.09,50.13,45.07,18.15,42.00,,27.50,55.07,,,,,,,,,Sandstone,,100.00,,0.00,,0.00,0.00,,Absent,70,15.69,13.88,6.79,16.62,14.93,60.00,Feather,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1119,Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,No,Present,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,481.14,,,,,,,,,,,,,,,,,,,,,,Quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1100,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,145.55,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1100,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,61.35,,,36.01,55.88,61.44,47.92,16.35,23.08,21.71,13.25,,50.22,30.34,,,,,,,,,Sandstone,,100.00,,0.00,,1.00,0.00,,Absent,40,35.77,14.54,4.88,22.17,24.40,60.00,Step,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1100,Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,No,Present,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,43.41,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,51.81,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,23.10,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,5.83,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,8.33,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,Complete,3.56,25.85,21.07,20.99,22.82,23.69,23.01,5.49,4.27,9.77,2.19,,22.36,3.51,100.00,70.00,Cortical,Present,Herztian,Diffuse,Absent,Feather,Sandstone,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Flake,,,,,,,,40.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,3.12,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,6.11,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq4,924,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,10.66,,,,,,,,,,,,,,,,,,,,,,Blk qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,10.49,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,40.17,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,4.44,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,4.40,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,3.10,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,4.98,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,Complete,2.62,23.12,18.59,18.14,25.92,26.13,18.28,4.15,4.18,9.73,1.79,,19.49,3.49,80.00,110.00,Cortical,Absent,Bending,Absent,Absent,Feather,Sandstone,100.00,100.00,0.00,0.00,0.00,0.00,0.00,1 (all),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Flake,,,,,,,,30.00,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,6.26,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,7.80,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq3,1111,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,50.12,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,238.40,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,215.75,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,64.98,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,222.03,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,340.38,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,977,two conjoined pieces recorded as this one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,157.21,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,286.61,,,,,,,,,,,,,,,,,,,,,,Rd qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,179.64,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,783,smooth area 40x50 mm poss grinding polish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,746.28,,,,,,,,,,,,,,,,,,,,,,Rd qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,619.74,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,5280.00,,,,,,,,,,,,,,,,,,,,,,Rd qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,929,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,30.49,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,101.06,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,12.42,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,13.67,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,17.66,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,11.30,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,33.32,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,17.19,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,4.82,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,2.04,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,6.32,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,Long R,7.64,38.58,32.48,33.13,21.55,18.16,14.35,10.68,6.70,6.96,6.18,,22.35,11.59,100.00,60.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Sandstone,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Flake,,,,,,,,70.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,Complete,11.23,47.89,47.03,46.39,19.79,27.69,22.29,7.07,9.37,28.36,5.42,,12.48,3.56,90.00,80.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Quartzite,0.00,100.00,2.00,1.00,2.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Flake,,,,,,,,30.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,Complete,2.86,24.52,19.14,18.88,19.69,25.50,30.90,3.96,2.67,16.38,1.08,,1.57,1.44,90.00,90.00,Focalised,Absent,Herztian,Diffuse,Absent,Feather,Sandstone,0.00,0.00,3.00,1.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Flake,,,,,,,,40.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,5.35,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,1.61,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,30.95,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,11.32,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,22.19,,,,,,,,,,,,,,,,,,,,,,Chert grn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,7.94,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,930,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,7.83,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq2,989,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,Tham Lod,19,,,1.69,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq3,989,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
